reference_designator,stream_name
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_control
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_control_recovered
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_instrument
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_instrument_blank
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_instrument_blank_recovered
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_instrument_recovered
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_metadata
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_power
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_imodem_power_recovered
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_instrument
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_instrument_blank
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_metadata
GA01SUMO-RII11-02-PCO2WC051,pco2w_abc_power
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_control
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_control_recovered
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_instrument
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_instrument_blank
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_instrument_blank_recovered
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_instrument_recovered
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_metadata
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_power
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_imodem_power_recovered
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_instrument
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_instrument_blank
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_metadata
GA01SUMO-RII11-02-PCO2WC052,pco2w_abc_power
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_control
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_control_recovered
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_instrument
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_instrument_blank
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_instrument_blank_recovered
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_instrument_recovered
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_metadata
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_power
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_imodem_power_recovered
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_instrument
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_instrument_blank
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_metadata
GA01SUMO-RII11-02-PCO2WC053,pco2w_abc_power
GA01SUMO-RII11-02-PHSENE041,phsen_abcdef_imodem_control
GA01SUMO-RII11-02-PHSENE041,phsen_abcdef_imodem_instrument
GA01SUMO-RII11-02-PHSENE041,phsen_abcdef_imodem_metadata
GA01SUMO-RII11-02-PHSENE041,phsen_abcdef_instrument
GA01SUMO-RII11-02-PHSENE041,phsen_abcdef_metadata
GA01SUMO-RII11-02-PHSENE042,phsen_abcdef_imodem_control
GA01SUMO-RII11-02-PHSENE042,phsen_abcdef_imodem_instrument
GA01SUMO-RII11-02-PHSENE042,phsen_abcdef_imodem_metadata
GA01SUMO-RII11-02-PHSENE042,phsen_abcdef_instrument
GA01SUMO-RII11-02-PHSENE042,phsen_abcdef_metadata
GA01SUMO-SBD11-01-MOPAK0000,mopak_o_dcl_accel
GA01SUMO-SBD11-01-MOPAK0000,mopak_o_dcl_accel_recovered
GA01SUMO-SBD11-01-MOPAK0000,mopak_o_dcl_rate
GA01SUMO-SBD11-01-MOPAK0000,mopak_o_dcl_rate_recovered
GA01SUMO-SBD11-03-HYDGN0000,hyd_o_dcl_instrument
GA01SUMO-SBD11-03-HYDGN0000,hyd_o_dcl_instrument_recovered
GA01SUMO-SBD11-04-DOSTAD000,dosta_abcdjm_dcl_instrument
GA01SUMO-SBD11-04-DOSTAD000,dosta_abcdjm_dcl_instrument_recovered
GA01SUMO-SBD11-05-SPKIRB000,spkir_abj_dcl_instrument
GA01SUMO-SBD11-05-SPKIRB000,spkir_abj_dcl_instrument_recovered
GA01SUMO-SBD11-06-METBKA000,metbk_a_dcl_instrument
GA01SUMO-SBD11-06-METBKA000,metbk_a_dcl_instrument_recovered
GA01SUMO-SBD11-06-METBKA000,metbk_hourly
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_dcl_full_instrument
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_dcl_full_instrument_recovered
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_dcl_full_metadata
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_dcl_full_metadata_recovered
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_instrument_recovered
GA01SUMO-SBD11-08-NUTNRB000,nutnr_b_metadata_recovered
GA01SUMO-SBD12-01-OPTAAD000,optaa_dj_dcl_instrument
GA01SUMO-SBD12-01-OPTAAD000,optaa_dj_dcl_instrument_recovered
GA01SUMO-SBD12-01-OPTAAD000,optaa_dj_dcl_metadata
GA01SUMO-SBD12-01-OPTAAD000,optaa_dj_dcl_metadata_recovered
GA01SUMO-SBD12-02-FLORTD000,flort_dj_dcl_instrument
GA01SUMO-SBD12-02-FLORTD000,flort_dj_dcl_instrument_recovered
GA01SUMO-SBD12-03-HYDGN0000,hyd_o_dcl_instrument
GA01SUMO-SBD12-03-HYDGN0000,hyd_o_dcl_instrument_recovered
GA01SUMO-SBD12-04-PCO2AA000,pco2a_a_dcl_instrument_air
GA01SUMO-SBD12-04-PCO2AA000,pco2a_a_dcl_instrument_air_recovered
GA01SUMO-SBD12-04-PCO2AA000,pco2a_a_dcl_instrument_water
GA01SUMO-SBD12-04-PCO2AA000,pco2a_a_dcl_instrument_water_recovered
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_fourier
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_fourier_recovered
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_mean_directional
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_mean_directional_recovered
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_motion
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_motion_recovered
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_non_directional
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_non_directional_recovered
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_statistics
GA01SUMO-SBD12-05-WAVSSA000,wavss_a_dcl_statistics_recovered
GA01SUMO-SBD12-06-METBKA000,metbk_a_dcl_instrument
GA01SUMO-SBD12-06-METBKA000,metbk_a_dcl_instrument_recovered
GA01SUMO-SBD12-06-METBKA000,metbk_hourly
GA02HYPM-RIM01-02-CTDMOG039,ctdmo_ghqr_instrument_recovered
GA02HYPM-RIM01-02-CTDMOG039,ctdmo_ghqr_offset_recovered
GA02HYPM-RIM01-02-CTDMOG039,ctdmo_ghqr_sio_mule_instrument
GA02HYPM-RIM01-02-CTDMOG039,ctdmo_ghqr_sio_offset
GA02HYPM-WFP02-01-FLORDL000,flord_l_wfp_instrument
GA02HYPM-WFP02-01-FLORDL000,flord_l_wfp_instrument_recovered
GA02HYPM-WFP02-03-DOSTAL000,dosta_ln_wfp_instrument
GA02HYPM-WFP02-03-DOSTAL000,dosta_ln_wfp_instrument_recovered
GA02HYPM-WFP02-04-CTDPFL000,ctdpf_ckl_wfp_instrument
GA02HYPM-WFP02-04-CTDPFL000,ctdpf_ckl_wfp_instrument_recovered
GA02HYPM-WFP02-04-CTDPFL000,ctdpf_ckl_wfp_metadata_recovered
GA02HYPM-WFP02-04-CTDPFL000,ctdpf_ckl_wfp_sio_mule_metadata
GA02HYPM-WFP02-05-VEL3DL000,vel3d_l_wfp_instrument
GA02HYPM-WFP02-05-VEL3DL000,vel3d_l_wfp_instrument_recovered
GA02HYPM-WFP02-05-VEL3DL000,vel3d_l_wfp_metadata_recovered
GA02HYPM-WFP02-05-VEL3DL000,vel3d_l_wfp_sio_mule_metadata
GA02HYPM-WFP03-01-FLORDL000,flord_l_wfp_instrument
GA02HYPM-WFP03-01-FLORDL000,flord_l_wfp_instrument_recovered
GA02HYPM-WFP03-03-DOSTAL000,dosta_ln_wfp_instrument
GA02HYPM-WFP03-03-DOSTAL000,dosta_ln_wfp_instrument_recovered
GA02HYPM-WFP03-04-CTDPFL000,ctdpf_ckl_wfp_instrument
GA02HYPM-WFP03-04-CTDPFL000,ctdpf_ckl_wfp_instrument_recovered
GA02HYPM-WFP03-04-CTDPFL000,ctdpf_ckl_wfp_metadata_recovered
GA02HYPM-WFP03-04-CTDPFL000,ctdpf_ckl_wfp_sio_mule_metadata
GA02HYPM-WFP03-05-VEL3DL000,vel3d_l_wfp_instrument
GA02HYPM-WFP03-05-VEL3DL000,vel3d_l_wfp_instrument_recovered
GA02HYPM-WFP03-05-VEL3DL000,vel3d_l_wfp_metadata_recovered
GA02HYPM-WFP03-05-VEL3DL000,vel3d_l_wfp_sio_mule_metadata
GA03FLMA-RIM01-02-ADCPSL003,adcps_jln_instrument
GA03FLMA-RIM01-02-ADCPSL003,adcps_jln_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG040,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG040,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG040,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG040,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG041,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG041,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG041,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG041,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG042,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG042,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG042,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG042,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG043,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG043,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG043,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG043,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG044,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG044,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG044,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG044,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG045,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG045,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG045,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG045,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG046,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG046,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG046,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG046,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG047,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG047,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG047,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG047,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOG048,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOG048,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOG048,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOG048,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOH049,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOH049,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOH049,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOH049,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOH050,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOH050,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOH050,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOH050,ctdmo_ghqr_sio_offset
GA03FLMA-RIM01-02-CTDMOH051,ctdmo_ghqr_instrument_recovered
GA03FLMA-RIM01-02-CTDMOH051,ctdmo_ghqr_offset_recovered
GA03FLMA-RIM01-02-CTDMOH051,ctdmo_ghqr_sio_mule_instrument
GA03FLMA-RIM01-02-CTDMOH051,ctdmo_ghqr_sio_offset
GA03FLMA-RIS01-03-DOSTAD000,dosta_abcdjm_sio_instrument
GA03FLMA-RIS01-03-DOSTAD000,dosta_abcdjm_sio_instrument_recovered
GA03FLMA-RIS01-03-DOSTAD000,dosta_abcdjm_sio_metadata
GA03FLMA-RIS01-03-DOSTAD000,dosta_abcdjm_sio_metadata_recovered
GA03FLMA-RIS01-04-PHSENF000,phsen_abcdef_instrument
GA03FLMA-RIS01-04-PHSENF000,phsen_abcdef_metadata
GA03FLMA-RIS01-04-PHSENF000,phsen_abcdef_sio_mule_instrument
GA03FLMA-RIS01-04-PHSENF000,phsen_abcdef_sio_mule_metadata
GA03FLMA-RIS01-05-FLORTD000,flort_dj_sio_instrument
GA03FLMA-RIS01-05-FLORTD000,flort_dj_sio_instrument_recovered
GA03FLMB-RIM01-02-ADCPSL007,adcps_jln_instrument
GA03FLMB-RIM01-02-ADCPSL007,adcps_jln_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG060,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG060,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG060,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG060,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG061,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG061,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG061,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG061,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG062,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG062,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG062,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG062,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG063,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG063,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG063,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG063,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG064,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG064,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG064,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG064,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG065,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG065,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG065,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG065,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG066,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG066,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG066,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG066,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG067,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG067,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG067,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG067,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOG068,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOG068,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOG068,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOG068,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOH069,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOH069,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOH069,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOH069,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOH070,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOH070,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOH070,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOH070,ctdmo_ghqr_sio_offset
GA03FLMB-RIM01-02-CTDMOH071,ctdmo_ghqr_instrument_recovered
GA03FLMB-RIM01-02-CTDMOH071,ctdmo_ghqr_offset_recovered
GA03FLMB-RIM01-02-CTDMOH071,ctdmo_ghqr_sio_mule_instrument
GA03FLMB-RIM01-02-CTDMOH071,ctdmo_ghqr_sio_offset
GA03FLMB-RIS01-03-DOSTAD000,dosta_abcdjm_sio_instrument
GA03FLMB-RIS01-03-DOSTAD000,dosta_abcdjm_sio_instrument_recovered
GA03FLMB-RIS01-03-DOSTAD000,dosta_abcdjm_sio_metadata
GA03FLMB-RIS01-03-DOSTAD000,dosta_abcdjm_sio_metadata_recovered
GA03FLMB-RIS01-04-PHSENF000,phsen_abcdef_instrument
GA03FLMB-RIS01-04-PHSENF000,phsen_abcdef_metadata
GA03FLMB-RIS01-04-PHSENF000,phsen_abcdef_sio_mule_instrument
GA03FLMB-RIS01-04-PHSENF000,phsen_abcdef_sio_mule_metadata
GA03FLMB-RIS01-05-FLORTD000,flort_dj_sio_instrument
GA03FLMB-RIS01-05-FLORTD000,flort_dj_sio_instrument_recovered
GA05MOAS-GL005-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL005-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL005-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL005-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL005-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL005-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-GL006-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL006-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL006-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL006-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL006-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL006-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-GL493-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL493-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL493-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL493-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL493-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL493-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-GL494-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL494-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL494-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL494-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL494-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL494-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-GL495-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL495-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL495-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL495-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL495-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL495-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-GL496-01-FLORDM000,flord_m_glider_instrument
GA05MOAS-GL496-01-FLORDM000,flord_m_glider_instrument_recovered
GA05MOAS-GL496-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-GL496-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-GL496-04-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-GL496-04-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-PG001-01-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-PG001-01-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-PG001-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-PG001-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-PG001-03-FLORTM000,flort_m_glider_instrument
GA05MOAS-PG001-03-FLORTM000,flort_m_glider_recovered
GA05MOAS-PG001-04-FLORTO000,flort_m_glider_instrument
GA05MOAS-PG001-04-FLORTO000,flort_m_glider_recovered
GA05MOAS-PG001-05-NUTNRM000,nutnr_m_dark_instrument_recovered
GA05MOAS-PG001-05-NUTNRM000,nutnr_m_glider_instrument
GA05MOAS-PG001-05-NUTNRM000,nutnr_m_instrument_recovered
GA05MOAS-PG001-06-PARADM000,parad_m_glider_instrument
GA05MOAS-PG001-06-PARADM000,parad_m_glider_recovered
GA05MOAS-PG002-01-CTDGVM000,ctdgv_m_glider_instrument
GA05MOAS-PG002-01-CTDGVM000,ctdgv_m_glider_instrument_recovered
GA05MOAS-PG002-02-DOSTAM000,dosta_abcdjm_glider_instrument
GA05MOAS-PG002-02-DOSTAM000,dosta_abcdjm_glider_recovered
GA05MOAS-PG002-03-FLORTM000,flort_m_glider_instrument
GA05MOAS-PG002-03-FLORTM000,flort_m_glider_recovered
GA05MOAS-PG002-04-FLORTO000,flort_m_glider_instrument
GA05MOAS-PG002-04-FLORTO000,flort_m_glider_recovered
GA05MOAS-PG002-05-NUTNRM000,nutnr_m_dark_instrument_recovered
GA05MOAS-PG002-05-NUTNRM000,nutnr_m_glider_instrument
GA05MOAS-PG002-05-NUTNRM000,nutnr_m_instrument_recovered
GA05MOAS-PG002-06-PARADM000,parad_m_glider_instrument
GA05MOAS-PG002-06-PARADM000,parad_m_glider_recovered
GI01SUMO-RID16-01-OPTAAD000,optaa_dj_dcl_instrument
GI01SUMO-RID16-01-OPTAAD000,optaa_dj_dcl_instrument_recovered
GI01SUMO-RID16-01-OPTAAD000,optaa_dj_dcl_metadata
GI01SUMO-RID16-01-OPTAAD000,optaa_dj_dcl_metadata_recovered
GI01SUMO-RID16-02-FLORTD000,flort_dj_dcl_instrument
GI01SUMO-RID16-02-FLORTD000,flort_dj_dcl_instrument_recovered
GI01SUMO-RID16-03-CTDBPF000,ctdbp_cdef_dcl_instrument
GI01SUMO-RID16-03-CTDBPF000,ctdbp_cdef_dcl_instrument_recovered
GI01SUMO-RID16-03-CTDBPF000,ctdbp_cdef_instrument_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_diagnostics
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_diagnostics_metadata
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_diagnostics_metadata_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_diagnostics_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_instrument
GI01SUMO-RID16-04-VELPTA000,velpt_ab_dcl_instrument_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_diagnostics_metadata_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_diagnostics_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_instrument_metadata_recovered
GI01SUMO-RID16-04-VELPTA000,velpt_ab_instrument_recovered
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_instrument
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_instrument_blank
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_instrument_blank_recovered
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_instrument_recovered
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_metadata
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_metadata_recovered
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_power
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_dcl_power_recovered
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_instrument
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_instrument_blank
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_metadata
GI01SUMO-RID16-05-PCO2WB000,pco2w_abc_power
GI01SUMO-RID16-06-DOSTAD000,dosta_abcdjm_dcl_instrument
GI01SUMO-RID16-06-DOSTAD000,dosta_abcdjm_dcl_instrument_recovered
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_dcl_full_instrument
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_dcl_full_instrument_recovered
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_dcl_full_metadata
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_dcl_full_metadata_recovered
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_instrument_recovered
GI01SUMO-RID16-07-NUTNRB000,nutnr_b_metadata_recovered
GI01SUMO-RID16-08-SPKIRB000,spkir_abj_dcl_instrument
GI01SUMO-RID16-08-SPKIRB000,spkir_abj_dcl_instrument_recovered
GI01SUMO-RII11-02-ADCPSN010,adcps_jln_instrument
GI01SUMO-RII11-02-ADCPSN010,adcps_jln_stc_instrument
GI01SUMO-RII11-02-ADCPSN010,adcps_jln_stc_instrument_recovered
GI01SUMO-RII11-02-ADCPSN010,adcps_jln_stc_metadata
GI01SUMO-RII11-02-ADCPSN010,adcps_jln_stc_metadata_recovered
GI01SUMO-RII11-02-CTDBPP031,ctdbp_p_dcl_instrument
GI01SUMO-RII11-02-CTDBPP031,ctdbp_p_dcl_instrument_recovered
GI01SUMO-RII11-02-CTDBPP032,ctdbp_p_dcl_instrument
GI01SUMO-RII11-02-CTDBPP032,ctdbp_p_dcl_instrument_recovered
GI01SUMO-RII11-02-CTDBPP033,ctdbp_p_dcl_instrument
